Date,SMB %,HML %,WML %,Rm %,Rf %,Rm-Rf %
20100426,-0.35894952,0.49663584,0.75765074,0.3997733,0.01630453,0.38346877
20100427,0.33054658,-0.50951984,-0.32204936,-0.13123716,0.01630453,-0.14754169
20100428,0.01598452,-0.63344436,-0.44626543,-1.48247899,0.01630453,-1.49878352
20100429,0.29315652,0.66512641,0.31121509,0.63367561,0.01630453,0.61737108
20100430,0.27726865,-0.72040728,-0.07116125,0.58368658,0.01630453,0.56738205
20100503,0.56966581,-0.8401346,-0.21232166,-0.52042287,0.01630453,-0.5367274
20100504,0.93185027,-1.43904548,-0.23814363,-1.48481799,0.01630453,-1.50112252
20100505,-0.52740027,0.303205,-0.17406228,-0.20133959,0.01630453,-0.21764412
20100506,0.43135265,0.24079975,0.1922236,-0.20328091,0.01630453,-0.21958544
20100507,-0.45190268,-0.79526015,-0.87524302,-1.90179817,0.01615086,-1.91794903
20100510,-1.31968689,1.52502411,1.12542239,2.74447705,0.01615086,2.72832619
20100511,0.82124577,-0.26142034,-0.21238637,-1.09036143,0.01615086,-1.10651229
20100512,-0.70073249,0.05305887,0.66066798,0.19765967,0.01615086,0.18150881
20100513,0.42125001,-0.22900729,0.39872778,0.6208329,0.01615086,0.60468204
20100514,0.73357583,-1.13551529,0.00545188,-1.19961688,0.01630453,-1.21592141
20100517,-0.10947408,-0.09075255,0.30290836,-0.53311111,0.01630453,-0.54941564
20100518,0.72849995,-0.25730903,-0.50373742,0.15420567,0.01630453,0.13790114
20100519,1.12577148,-1.1363704,-0.96635595,-2.49391889,0.01630453,-2.51022342
20100520,-0.70719264,-0.49478815,-1.00505012,0.49407959,0.01630453,0.47777506
20100521,0.09704485,-1.02661658,-0.13424214,-0.8475594,0.01645813,-0.86401753
20100524,0.89315853,-0.9235938,-0.94505401,0.22806507,0.01645813,0.21160694
20100525,0.26169498,-1.13770018,-0.93671397,-2.70462505,0.01645813,-2.72108318
20100526,-0.89792504,1.15279803,0.91873989,1.59431197,0.01645813,1.57785384
20100527,-0.74481644,-0.07065836,-0.39795073,1.25874937,0.01645813,1.24229124
20100528,-0.69703721,0.96867805,0.46088308,1.31910762,0.01959417,1.29951345
20100531,-0.07760659,-0.54786446,0.06863569,1.14538564,0.01959417,1.12579147
20100601,1.62801742,-1.09517942,0.06373458,-1.74299946,0.01959417,-1.76259363
20100602,-0.0166761,-0.43319735,-0.31164925,0.9543616,0.01959417,0.93476743
20100603,-0.43228256,0.13069708,0.07107665,1.39882248,0.01959417,1.37922831
20100604,-0.64406028,0.37024155,-0.21062559,0.22758354,0.02024127,0.20734227
20100607,0.5741913,-0.49133821,0.23850611,-1.68555093,0.02024127,-1.7057922
20100608,1.28333895,-1.24127746,0.82170767,-0.81857967,0.02024127,-0.83882094
20100609,-0.50223943,0.09979982,-0.28872398,0.56872733,0.02024127,0.54848606
20100610,-0.3355659,0.25926133,0.38263713,1.28723652,0.02024127,1.26699525
20100611,0.2058452,-0.17901115,0.23287103,0.35716043,0.02043139,0.33672904
20100614,-0.10301025,0.03841895,-0.6240246,1.20948036,0.02043139,1.18904897
20100615,0.3611987,-0.74350347,0.20580189,0.97118568,0.02043139,0.95075429
20100616,-0.00942016,0.15122217,0.17363268,0.03137667,0.02043139,0.01094528
20100617,-0.35056679,0.35124514,-0.03646094,0.50690352,0.02043139,0.48647213
20100618,0.14086462,-0.16423255,0.52938364,-0.45803411,0.0209253,-0.47895941
20100621,-0.99960485,0.87273644,0.30111131,1.27696599,0.0209253,1.25604069
20100622,0.38603976,0.40585971,-0.21438513,-0.43743527,0.0209253,-0.45836057
20100623,0.15511099,0.66438153,0.21491192,0.43432889,0.0209253,0.41340359
20100624,0.75886924,-0.19512554,-0.00466755,-0.13809126,0.0209253,-0.15901656
20100625,0.33335991,-0.54059147,-1.66176761,-0.19732881,0.0209253,-0.21825411
20100628,-0.52934173,0.27007873,-1.15018385,1.28071816,0.0209253,1.25979286
20100629,1.17928408,-1.16946351,0.233415,-0.94628474,0.0209253,-0.96721004
20100630,-0.297051,-0.14607652,-0.52608306,0.70731716,0.0209253,0.68639186
20100701,0.97476745,0.06237727,-0.21094615,-0.68596998,0.0209253,-0.70689528
20100702,0.3638379,0.27994008,0.40746039,-0.08321255,0.02058343,-0.10379598
20100705,0.665171,-0.06567541,0.53174974,-0.02236838,0.02058343,-0.04295181
20100706,-0.32040609,0.05304205,0.44733862,0.65704179,0.02058343,0.63645836
20100707,0.35199944,0.20787374,0.32234311,-0.60056827,0.02058343,-0.6211517
20100708,-0.43697501,0.26357843,0.57106197,0.84562031,0.02058343,0.82503688
20100709,-0.56002951,0.26764893,-0.41334174,0.74643841,0.0209253,0.72551311
20100712,0.35260667,-0.03018006,0.30847832,0.33122687,0.0209253,0.31030157
20100713,-0.02040712,0.52195099,-0.23786921,0.4138601,0.0209253,0.3929348
20100714,0.26312091,0.1057544,0.19836426,-0.29886783,0.0209253,-0.31979313
20100715,0.28539252,0.24367512,0.47918497,-0.21372909,0.0209253,-0.23465439
20100716,-0.04726333,0.1190386,0.82876682,0.4167803,0.02107715,0.39570315
20100719,-0.13001891,0.61291139,0.18353735,0.13014854,0.02107715,0.10907139
20100720,0.17578869,-0.08588632,0.26923822,-0.29721432,0.02107715,-0.31829147
20100721,-0.56488904,0.61302591,0.36538896,0.57709942,0.02107715,0.55602227
20100722,-0.19797471,-0.12495365,-0.21707536,0.6679293,0.02107715,0.64685215
20100723,-0.49093722,0.34327684,-0.16568249,-0.15145564,0.02232772,-0.17378336
20100726,0.15199472,-0.38819135,0.27116508,-0.56188335,0.02232772,-0.58421107
20100727,-0.37180533,0.18288594,0.31538286,0.26788498,0.02232772,0.24555726
20100728,-0.08858817,0.26080265,0.90882116,-0.33380853,0.02232772,-0.35613625
20100729,-0.54189275,0.35926451,-0.38960849,0.48811953,0.02232772,0.46579181
20100730,0.15456182,0.41035736,0.40272437,-0.39189248,0.02232772,-0.4142202
20100802,-0.3398058,0.39932564,0.31921066,0.88276239,0.02232772,0.86043467
20100803,-0.32199795,0.39716637,0.02799792,0.28535399,0.02232772,0.26302627
20100804,0.14658844,0.04943713,0.12359184,0.32562045,0.02232772,0.30329273
20100805,-0.31575751,1.58948451,0.38954817,-0.13664888,0.02232772,-0.1589766
20100806,0.3237675,0.30507962,0.48979437,-0.14117337,0.02323478,-0.16440815
20100809,-0.56904275,1.75840239,-0.57024064,0.89142622,0.02323478,0.86819144
20100810,0.28071524,-0.55021441,0.32139672,-0.45774634,0.02323478,-0.48098112
20100811,-0.15692635,0.65286236,0.61940631,-0.60958519,0.02323478,-0.63281997
20100812,-0.28398069,-0.06498935,0.59594258,0.14541941,0.02323478,0.12218463
20100813,0.32950127,-0.96031107,0.28097915,0.58609691,0.02387605,0.56222086
20100816,0.27764264,-0.06981767,0.08398722,-0.44863558,0.02387605,-0.47251163
20100817,-0.36177096,0.60917806,0.39019731,0.16012509,0.02387605,0.13624904
20100818,-0.33363365,0.45000344,0.15630423,0.81266758,0.02387605,0.78879153
20100819,-0.14759127,0.22867886,-0.09932235,0.71560109,0.02387605,0.69172504
20100820,0.43195282,0.00399089,-0.11799245,-0.02804569,0.02432809,-0.05237378
20100823,0.50792942,-0.00256553,-0.04097365,0.56495978,0.02432809,0.54063169
20100824,0.71677779,-0.69341195,0.57278276,-0.54488278,0.02432809,-0.56921087
20100825,0.10752654,-0.57495571,-0.04611126,-0.96908231,0.02432809,-0.9934104
20100826,0.02034378,0.00382506,-0.04460026,0.1393159,0.02432809,0.11498781
20100827,-0.02063292,-0.3722202,0.24175687,-0.91973934,0.02402679,-0.94376613
20100830,-0.66543117,0.34849025,0.00070208,0.18610757,0.02402679,0.16208078
20100831,-0.47250934,0.04369151,0.37018387,-0.58330862,0.02402679,-0.60733541
20100901,-0.38146574,1.0259215,0.06157294,1.64461405,0.02402679,1.62058726
20100902,0.37402312,0.62356204,-0.00318345,0.22338778,0.02402679,0.19936099
20100903,0.69094941,-0.01502989,0.22063103,0.3606995,0.02357441,0.33712509
20100906,-0.30053717,0.79943292,0.2857926,1.44393083,0.02357441,1.42035642
20100907,0.47561975,0.23006866,-0.97795468,0.45653943,0.02357441,0.43296502
20100908,-0.07012249,0.80755547,-0.11882878,0.24966191,0.02357441,0.2260875
20100909,-0.21310005,0.03103623,0.04948468,0.46119225,0.0234235,0.43776875
20100913,-1.38369974,-0.00074442,-0.05198468,1.32824236,0.0234235,1.30481886
20100914,-0.31944877,-1.09072919,-0.0707846,0.24356053,0.0234235,0.22013703
20100915,-0.62201239,0.01496766,-0.53777981,0.52911049,0.0234235,0.50568699
20100916,0.15163849,-0.09813368,0.08555816,-0.66724113,0.0234235,-0.69066463
20100917,-0.31393844,0.37380152,-0.48963323,1.04692489,0.02387605,1.02304884
20100920,-0.72823949,0.5302051,-0.58230572,0.98443302,0.02387605,0.96055697
20100921,-0.48324492,-1.04062677,-0.11404148,-0.17990718,0.02387605,-0.20378323
20100922,-0.17173434,-0.07129104,0.02592586,-0.34677386,0.02387605,-0.37064991
20100923,0.50527973,0.33109576,0.26713144,-0.2822113,0.02387605,-0.30608735
20100924,0.04570159,-0.24547619,0.46248549,0.8070464,0.02402679,0.78301961
20100927,-0.72572484,0.54165579,-0.0758171,0.44625919,0.02402679,0.4222324
20100928,0.01610763,-0.19179227,0.1294795,0.06628636,0.02402679,0.04225957
20100929,0.4141686,-0.50179235,0.80923847,-0.67106413,0.02402679,-0.69509092
20100930,-0.1849132,0.48766327,0.34781314,-0.07451818,0.02402679,-0.09854497
20101001,-0.00182444,-0.2833257,-0.36792974,1.81357865,0.02432809,1.78925056
20101004,-0.96413864,0.66385214,0.2575144,0.41291898,0.02432809,0.38859089
20101005,-0.26403089,1.16710255,-0.38874292,0.21563477,0.02432809,0.19130668
20101006,0.02475364,-0.20184731,-0.42183037,0.83292058,0.02432809,0.80859249
20101007,-0.02024205,0.14200775,0.49805708,-0.77461493,0.02432809,-0.79894302
20101008,-0.18139024,0.3779436,0.0145431,-0.40919388,0.02481724,-0.43401112
20101011,0.07680252,0.87106858,0.50444058,0.64322432,0.02481724,0.61840708
20101012,0.04226362,0.9605395,0.44080563,-0.68897332,0.02481724,-0.71379056
20101013,-0.31297887,0.00261683,-0.23478696,1.54014142,0.02481724,1.51532418
20101014,0.70522096,-0.40893132,0.70641627,-0.74424267,0.02481724,-0.76905991
20101015,0.848137,0.07740789,-0.02991389,-1.51454091,0.02541844,-1.53995935
20101018,-0.22427704,-0.06928622,-0.04658751,0.05513802,0.02541844,0.02971958
20101019,1.02659461,0.04120724,0.36320834,-0.46656183,0.02541844,-0.49198027
20101020,-0.14130705,-0.09731532,0.18695605,-0.46482378,0.02541844,-0.49024222
20101021,-1.036622,0.15823126,-0.01457959,1.59688519,0.02541844,1.57146675
20101022,-0.34485519,0.80129976,0.50380769,-0.12883795,0.02620615,-0.1550441
20101025,0.66105804,0.95180816,-0.02424087,0.52139389,0.02620615,0.49518774
20101026,0.8946051,-0.36266371,0.16647537,-0.37982394,0.02620615,-0.40603009
20101027,-0.57345832,2.0411644,0.54259049,-0.78636771,0.02620615,-0.81257386
20101028,0.83316959,-0.60341001,0.5677493,-0.49259054,0.02620615,-0.51879669
20101029,-0.79794874,-0.66717387,0.10612668,-0.36173686,0.02650583,-0.38824269
20101101,-0.78383434,0.84242351,0.55550058,1.27915744,0.02650583,1.25265161
20101102,-0.18421087,-0.24835116,0.40149584,0.19003403,0.02650583,0.1635282
20101103,0.51206176,-0.42467387,0.58858096,0.5499098,0.02650583,0.52340397
20101104,-0.37525921,-0.42884346,-0.19818188,1.39108753,0.02620615,1.36488138
20101105,0.98786897,0.1470874,0.2235378,0.67044259,0.02620615,0.64423644
20101108,0.78779204,0.34570621,-0.04229296,-0.46369311,0.02620615,-0.48989926
20101109,0.58945889,0.29747084,0.09919578,0.41682165,0.02620615,0.3906155
20101110,1.22629151,0.36736513,0.12206126,-0.11296665,0.02620615,-0.1391728
20101111,0.95180407,0.18969479,0.56312524,-1.16065898,0.02620615,-1.18686513
20101112,0.1283299,-1.18459444,0.2485211,-2.01162263,0.02650583,-2.03812846
20101115,-0.56159651,-0.85357836,0.72168925,0.30379569,0.02650583,0.27728986
20101116,-0.11907685,-1.02963848,0.11552859,-2.08111535,0.02650583,-2.10762118
20101118,-0.04228804,-1.4293946,0.16501904,-0.10683209,0.02650583,-0.13333792
20101119,0.6101936,-0.94950985,0.49206422,-1.83672609,0.02635602,-1.86308211
20101122,0.04859537,-0.34092966,0.93334274,1.46576404,0.02635602,1.43940802
20101123,-0.00860204,-0.71699489,0.21210987,-1.2703189,0.02635602,-1.29667492
20101124,0.82383539,-0.04768659,-0.29423987,-1.16801648,0.02635602,-1.1943725
20101125,0.79467552,-0.92999712,0.27471972,-1.71298617,0.02635602,-1.73934219
20101126,-1.48940344,-2.57577029,-0.42099066,-1.94703938,0.02651931,-1.97355869
20101129,-0.04012697,-1.79666457,0.03184729,1.07446056,0.02651931,1.04794125
20101130,-0.35233231,0.63537661,0.49564939,1.36448929,0.02651931,1.33796998
20101201,-0.23487899,1.50925219,-0.20289602,2.14095791,0.02651931,2.1144386
20101202,0.02874828,0.7319103,-0.25300566,0.75388559,0.02651931,0.72736628
20101203,-1.30531243,-1.29437073,-0.30260571,-0.90717,0.02682998,-0.93399998
20101206,0.04680768,-0.9683941,-1.02578413,-0.23071025,0.02682998,-0.25754023
20101207,-0.52617841,-1.08203568,-1.28365595,-0.49354423,0.02682998,-0.52037421
20101208,-1.07285442,-0.90278851,-0.80000054,-1.44249035,0.02682998,-1.46932033
20101209,-1.42744634,-2.45128942,-0.94246144,-2.974162,0.02682998,-3.00099198
20101210,-0.002786,0.49139919,-0.4467018,1.5483849,0.02791655,1.52046835
20101213,0.46877374,0.26835083,-0.27957626,1.23917605,0.02791655,1.2112595
20101214,0.46866245,0.48565461,0.13857293,0.89569434,0.02791655,0.86777779
20101215,-0.44121015,0.17788274,-0.3430334,-0.98560528,0.02791655,-1.01352183
20101216,-0.04451588,0.41595092,-0.13288957,0.64856022,0.02776129,0.62079893
20101220,0.95569975,-0.57485733,0.18085358,-0.00172176,0.02776129,-0.02948305
20101221,0.01813651,0.05444291,-0.13656841,0.74604199,0.02776129,0.7182807
20101222,-0.20949142,0.84087473,0.2482778,0.03595963,0.02776129,0.00819834
20101223,0.41149702,0.09545554,-0.29917613,-0.21521127,0.02776129,-0.24297256
20101224,-1.9980749,3.02710376,-0.5005731,0.35318811,0.02776129,0.32542682
20101227,1.07320492,-0.84100637,0.25862905,-0.24095145,0.02776129,-0.26871274
20101228,0.24478096,0.53872571,-0.0902859,0.01984069,0.02776129,-0.0079206
20101229,0.53287064,-0.45237578,0.1625458,0.82927599,0.02776129,0.8015147
20101230,0.3993566,-0.45780039,-0.40378443,0.7511834,0.02776129,0.72342211
20101231,-0.62193278,1.94016014,0.17483058,0.74898585,0.02776129,0.72122456
20110103,0.44646723,0.78819645,-0.46462387,0.60950846,0.02776129,0.58174717
20110104,1.27419496,-1.12865384,-0.36933415,-0.18584152,0.02776129,-0.21360281
20110105,0.40091127,-0.94649221,-0.27612894,-0.77550856,0.02776129,-0.80326985
20110106,-0.41097612,0.34250338,0.34168327,-0.79709804,0.02776129,-0.82485933
20110107,-0.57093567,0.04165853,0.35300292,-2.3130362,0.02745097,-2.34048717
20110110,-0.16404706,-0.59425855,0.44530587,-2.39917249,0.02745097,-2.42662346
20110111,-1.04219853,0.71232325,0.2842839,-0.20830258,0.02745097,-0.23575355
20110112,-0.1066586,0.05954536,0.13743375,1.40525597,0.02745097,1.377805
20110113,0.50411188,0.29623697,0.07748698,-1.05621053,0.02745097,-1.0836615
20110114,0.09708602,0.35949904,0.36688891,-1.49442962,0.02760635,-1.52203597
20110117,0.11087356,-1.24366218,1.0235861,-0.51901823,0.02760635,-0.54662458
20110118,-0.37418511,-0.24994498,0.58959703,0.89689705,0.02760635,0.8692907
20110119,0.00598339,-0.3587042,-0.11522624,-0.08915971,0.02760635,-0.11676606
20110120,-0.57419344,0.58741956,0.61978116,0.15719798,0.02760635,0.12959163
20110121,-0.36608514,1.28533341,0.27075097,-0.03373594,0.02776129,-0.06149723
20110124,0.42085783,-0.46206672,0.32308892,0.67403774,0.02776129,0.64627645
20110125,0.13339358,-0.11142943,-0.04978836,-0.57145319,0.02776129,-0.59921448
20110127,1.12704385,-0.25708548,0.56466783,-1.51482735,0.02776129,-1.54258864
20110128,-1.44977145,-0.52295708,0.02401779,-2.00344193,0.02791655,-2.03135848
20110131,-0.44099303,-0.49021577,0.56583793,-0.07895028,0.02791655,-0.10686683
20110201,0.76598139,-0.78150365,-0.22728815,-1.413439,0.02791655,-1.44135555
20110202,0.03742921,-0.49866387,-0.18086488,0.3246401,0.02791655,0.29672355
20110203,-0.18760156,-0.12128381,-0.75449862,1.52813625,0.02791655,1.5002197
20110204,0.67500423,-0.43147555,-0.15446168,-1.81545541,0.02776129,-1.8432167
20110207,-0.43462788,-0.0331627,-0.21091607,-0.17758563,0.02776129,-0.20534692
20110208,-0.25338744,-1.40408457,0.20888853,-1.86843045,0.02776129,-1.89619174
20110209,1.14828482,-5.21685832,2.89241154,-2.33867207,0.02776129,-2.36643336
20110210,-1.04376785,0.20746552,-0.21053392,-0.40398692,0.02776129,-0.43174821
20110211,1.05846515,1.20763203,0.02664589,1.69028065,0.02760635,1.6626743
20110214,1.3243204,0.13005122,-0.26738821,2.71577627,0.02760635,2.68816992
20110215,-0.70578743,0.80738425,-0.96217856,0.48155224,0.02760635,0.45394589
20110216,0.89891686,-0.68884149,-0.22293606,0.27219019,0.02760635,0.24458384
20110217,0.01581368,-0.03857727,0.5654901,0.7896762,0.02760635,0.76206985
20110218,1.05216815,-2.22462777,0.50559731,-1.58375038,0.02760635,-1.61135673
20110221,-0.68965933,-0.75960879,0.50731021,0.79380856,0.02760635,0.76620221
20110222,0.18208234,0.35272139,-0.04175831,-0.80773643,0.02760635,-0.83534278
20110223,-0.61678462,0.30520552,-0.2522035,-0.4889646,0.02760635,-0.51657095
20110224,0.82276512,-1.27912875,0.36460176,-2.59177475,0.02760635,-2.6193811
20110225,0.48837465,-1.70852755,0.49732044,0.17286592,0.02760635,0.14525957
20110228,0.19156408,-0.39777057,0.69722494,0.85563224,0.02760635,0.82802589
20110301,-1.04051575,0.76023044,-0.07515467,2.93483258,0.02760635,2.90722623
20110303,-1.043623,1.72908488,0.39655546,0.02130161,0.02760635,-0.00630474
20110304,-0.58392912,0.67814582,0.20928935,-0.02577491,0.02760635,-0.05338126
20110307,0.15251042,-0.39060884,0.32387091,-1.05474763,0.02760635,-1.08235398
20110308,0.00071162,-0.08569135,-0.15807904,0.99795005,0.02760635,0.9703437
20110309,-0.94434724,2.57526909,-0.24068972,0.30232917,0.02760635,0.27472282
20110310,0.12015552,0.65127097,-0.52730077,-0.3579156,0.02760635,-0.38552195
20110311,0.6482305,-1.38577997,0.48264609,-0.87208733,0.02760635,-0.89969368
20110314,-1.46743828,0.92805638,0.16922777,1.06897445,0.02760635,1.0413681
20110315,-0.55866971,-0.03579974,0.55231799,-1.43150526,0.02760635,-1.45911161
20110316,-0.4871076,0.88735258,-0.14961065,1.21700803,0.02760635,1.18940168
20110317,-0.79202801,1.6623935,-0.36598323,-0.63671345,0.02760635,-0.6643198
20110318,0.39537987,-0.61864328,-0.33959864,-0.91409134,0.02791655,-0.94200789
20110321,0.2420363,-0.50014074,0.2195036,-0.22029957,0.02791655,-0.24821612
20110322,-0.12577215,0.00180738,-0.06233104,0.83873053,0.02791655,0.81081398
20110323,-0.27769778,-0.09729603,-0.31140855,0.82311046,0.02791655,0.79519391
20110324,-0.0124863,0.00299814,0.02463685,0.68538331,0.02791655,0.65746676
20110325,-0.68711477,0.06731094,0.1168471,1.53427719,0.02822651,1.50605068
20110328,-0.37055324,-0.54321245,0.63364674,0.3722925,0.02822651,0.34406599
20110329,-1.65052344,0.35405783,0.24792253,0.61055736,0.02822651,0.58233085
20110330,1.01982822,0.43484352,-0.06242955,1.07580309,0.02822651,1.04757658
20110331,0.39373117,-0.66819743,0.22987288,0.6277174,0.02822651,0.59949089
20110401,0.67238844,1.71342254,-1.73289779,0.50927688,0.02822651,0.48105037
20110404,2.13968397,-0.08547655,-0.33472175,1.53512434,0.02822651,1.50689783
20110405,0.29321989,2.20482234,-0.92057432,0.54643489,0.02822651,0.51820838
20110406,1.00070797,0.02605225,-1.05059354,0.08552557,0.02822651,0.05729906
20110407,0.81319682,0.37703886,-0.64197018,0.12896674,0.02822651,0.10074023
20110408,-0.12280688,-0.36178208,1.20447041,-0.94298457,0.02760635,-0.97059092
20110411,0.56615581,-0.63843605,0.84454771,-0.83898134,0.02760635,-0.86658769
20110413,0.14227601,-0.49525868,0.00295956,1.52645149,0.02760635,1.49884514
20110415,0.44296218,0.41804939,0.30487467,-0.77821345,0.02776129,-0.80597474
20110418,0.57360855,-0.52867412,-0.44571447,-1.03744565,0.02776129,-1.06520694
20110419,-0.89621625,0.8166091,0.1688001,0.10301098,0.02776129,0.07524969
20110420,0.01617222,-0.71760299,0.34400699,1.61388793,0.02776129,1.58612664
20110421,-0.04442536,0.08371295,0.13387858,0.17628013,0.02869156,0.14758857
20110425,0.1190691,-0.54646204,0.79832426,0.04019345,0.02869156,0.01150189
20110426,-0.05927114,0.38961225,0.35347524,-0.08664654,0.02869156,-0.1153381
20110427,0.26448585,-0.29058944,0.6166886,-0.12216421,0.02869156,-0.15085577
20110428,1.13698157,-1.07485024,0.66056341,-0.71970973,0.02869156,-0.74840129
20110429,-0.2324837,-0.4509074,0.55962132,-0.76321778,0.02900167,-0.79221945
